ingestion_year,ingestion_month,ingestion_day,id_sistema_cliente,macroactivo,cod_activo,aba,cod_perfil_riesgo,cod_banca,year,month
2024,2,28,1.009E+11,FICs,10007,616339029.8,1467,PF,2024,2
2024,2,1,10039616197,Renta Variable,1004,2335000,1466,PN,2024,2
2024,2,9,1.0089E+11,FICs,1008,22111861.99,1468,PR,2024,2
2024,2,7,10032184607,Renta Variable,None,4340100,1468,PN,2024,2
2024,4,9,10039553126,FICs,1018,650060.72,1466,PN,2024,4
2024,2,19,1.008E+11,FICs,1019,230660264.6,1467,PY,2024,2
2023,12,7,1.009E+11,FICs,10007,393206447.8,1467,PF,2023,12
2024,2,8,10039616197,Renta Variable,1004,2365000,1466,PN,2024,2
2024,2,20,1.009E+11,FICs,10007,1131503361,1467,PF,2024,2
2024,1,17,10020203023,FICs,10007,9961789.23,1468,PR,2024,1
2024,1,31,10020203023,Renta Fija,1001,670346500,1468,PR,2024,1
2024,2,21,10038643094,Renta Variable,1005,101018,1466,PN,2024,2
2023,12,14,10020203023,FICs,1010,152372905.2,1468,PR,2023,12
2024,1,26,10098522488,Renta Variable,1004,3532500,1466,PN,2024,1
2024,4,12,1.008E+11,FICs,1019,489863001.5,1467,PY,2024,4
2024,1,25,10039616197,Renta Variable,1005,102924,1466,PN,2024,1
2024,4,1,10039538018,FICs,10007,337655.35,1468,PN,2024,4
2024,4,23,10020203023,FICs,1020,65795473.19,1468,PR,2024,4
2024,3,22,10032184607,Renta Variable,1015,7020000,1468,PN,2024,3
2024,2,12,1.00103E+12,Renta Variable,1004,1157500,1468,PN,2024,2
2024,4,17,10020203023,FICs,None,382115222.3,1468,PR,2024,4
2024,4,15,10038643094,Renta Variable,1005,95300,1466,PN,2024,4
2024,3,11,1.00101E+12,FICs,10007,30662528.89,1468,PN,2024,3
2023,11,28,10020203023,FICs,10007,12090136.11,1468,PR,2023,11
2024,2,7,10032184607,Renta Variable,1016,5187000,1468,PN,2024,2
2024,3,7,1004870235,Renta Variable,1004,6901350,1469,PN,2024,3
2024,2,7,10039616197,Renta Variable,1005,101018,1466,PN,2024,2
2024,2,6,10032184607,Renta Variable,1016,5226900,1468,PN,2024,2
2024,1,8,10039616197,Renta Variable,1005,86723,1466,PN,2024,1
2023,12,15,10039616197,Renta Variable,1005,74810.5,1466,PN,2023,12
2023,12,14,10014876058,Renta Variable,1012,7222800,1466,PN,2023,12
2024,4,4,10039616197,Renta Variable,1004,2190000,1466,PN,2024,4
2024,2,19,1.009E+11,FICs,1019,21962276.85,1467,PF,2024,2
2024,5,2,1.008E+11,FICs,1019,722991259.6,1467,PY,2024,5
2024,4,2,1.0083E+11,Renta Variable,1005,150860,1466,PY,2024,4
2024,2,6,10038643094,FICs,1018,85631634.15,1466,PN,2024,2
2024,4,29,1.009E+11,FICs,1019,22353836.66,1467,PF,2024,4
2024,5,14,10098522488,Renta Variable,1004,3397500,1466,PN,2024,5
2024,5,2,10039616197,Renta Variable,1012,15348800,1466,PN,2024,5
2024,4,5,1.00114E+12,Renta Variable,1004,2320000,1466,PN,2024,4
2024,1,19,10032184607,Renta Variable,None,4551000,1468,PN,2024,1
2024,3,6,1.00114E+12,FICs,10007,10381.48,1468,PN,2024,3
2024,1,9,10066848163,FICs,10007,4927562.34,1466,PN,2024,1
2023,12,20,10079142847,Renta Variable,1004,3521820,1468,PF,2023,12
2024,5,15,10038643094,Renta Variable,1005,95300,1466,PN,2024,5
2024,5,15,10041560001,Renta Variable,1004,1160000,1466,PN,2024,5
2024,1,23,10020203023,FICs,1010,150538300.9,1468,PR,2024,1
2024,1,5,1.00103E+12,Renta Variable,1004,1202500,1468,PN,2024,1
2024,4,12,10039616197,Renta Variable,1005,95300,1466,PN,2024,4
2024,2,2,10079142847,Renta Variable,1014,3588000,1468,PF,2024,2
2024,1,17,10020203023,Renta Fija,1000,368522400,1468,PR,2024,1
2024,2,9,10020203023,FICs,1019,118961370.5,1468,PR,2024,2
2024,5,1,10038643094,Renta Variable,1005,95300,1466,PN,2024,5
2024,4,16,1.009E+11,FICs,10007,688130476.7,1467,PF,2024,4
2024,1,29,10020203023,FICs,1019,118610875.5,1468,PR,2024,1
2024,2,13,10041560001,Renta Variable,1004,1155000,1466,PN,2024,2
2023,12,13,10032184607,Renta Variable,1002,7530000,1468,PN,2023,12
2024,3,25,10032184607,FICs,1019,77988.83,1468,PN,2024,3
2024,2,23,10020203023,FICs,1019,133486188.2,1468,PR,2024,2
2024,5,14,1.009E+11,FICs,10007,104520273.4,1467,PF,2024,5
2024,2,21,1.00114E+12,FICs,10007,10343.18,1468,PN,2024,2
2024,4,16,10042890695,FICs,10007,30488328.97,None,PN,2024,4
2024,2,20,1.009E+11,FICs,1019,21968634.7,1467,PF,2024,2
2024,5,14,10039616197,Renta Variable,1005,95300,1466,PN,2024,5
2024,3,28,10020203023,FICs,1008,156773461.8,1468,PR,2024,3
2024,5,14,10079142847,Renta Variable,1004,3365790,1468,PF,2024,5
2024,2,29,10020203023,Renta Fija,1000,368671200,1468,PR,2024,2
2024,4,22,10020203023,Renta Fija,1001,663701000,1468,PR,2024,4
2024,4,25,10038643094,FICs,1018,86090637.68,1466,PN,2024,4
2023,12,19,10039616197,Renta Variable,1012,12855680,1466,PN,2023,12
2024,3,6,10032184607,Renta Variable,None,4545450,1468,PN,2024,3
2023,12,14,10039616197,Renta Variable,1005,74810.5,1466,PN,2023,12
2023,11,27,1.00101E+12,FICs,10007,28924049.22,1468,PN,2023,11
2024,2,22,10071747544,FICs,10007,136757.62,1469,PN,2024,2
2024,2,27,10032184607,Renta Variable,1017,6600000,1468,PN,2024,2
2024,1,17,10039616197,Renta Variable,1004,2335000,1466,PN,2024,1
2024,4,18,10079414250,Renta Variable,1004,1115000,1466,PN,2024,4
2024,3,18,10020203023,FICs,1020,64965099.84,1468,PR,2024,3
2024,1,19,10098522488,Renta Variable,1004,3450000,1466,PN,2024,1
2024,1,19,1.008E+11,FICs,1019,424317083.5,1467,PY,2024,1
2024,3,7,1.0083E+11,Renta Variable,1005,150860,1466,PY,2024,3
2024,1,15,1.00902E+11,FICs,1019,1038546271,1467,PF,2024,1
2024,4,4,1.0083E+11,Renta Variable,1005,150860,1466,PY,2024,4
2024,2,22,10039616197,Renta Variable,1012,14534720,1466,PN,2024,2
2024,1,24,1.00105E+12,Renta Variable,1004,2295000,1466,PN,2024,1
2024,1,5,1.00109E+12,FICs,10007,1711.77,1468,PN,2024,1
2024,5,6,10098522488,Renta Variable,1004,3390000,1466,PN,2024,5
2024,2,12,10032184607,Renta Variable,1022,4560276.12,1468,PN,2024,2
2024,4,25,10071747544,FICs,10007,372984.54,1469,PN,2024,4
2024,5,9,10020203023,FICs,1019,122178169.2,1468,PR,2024,5
2024,1,31,10038643094,FICs,1018,85569357.38,1466,PN,2024,1
2024,2,2,10038643094,FICs,1018,85687818.86,1466,PN,2024,2
2024,3,15,10038643094,FICs,10007,288806.64,1466,PN,2024,3
2024,2,14,10079142847,Renta Variable,1014,3498300,1468,PF,2024,2
2024,3,1,10079142847,Renta Variable,1004,3402940,1468,PF,2024,3
2024,4,18,1.00101E+12,FICs,10007,30862515.86,1468,PN,2024,4
2024,1,4,10039538018,FICs,10007,329238.83,1468,PN,2024,1
2024,3,22,10066848163,FICs,10007,1385102.91,1466,PN,2024,3
2024,2,16,10041560001,Renta Variable,1004,1137500,1466,PN,2024,2
2024,4,11,1.00114E+12,Renta Variable,1004,2245000,1466,PN,2024,4
2024,1,19,10020203023,FICs,1019,114089820,1468,PR,2024,1
2024,1,5,1.009E+11,FICs,1019,21694702.68,1467,PF,2024,1
2023,12,13,10020203023,FICs,1008,100545807.1,1468,PR,2023,12
2023,12,11,1.00114E+12,FICs,10007,10059.26,1468,PN,2023,12
2024,1,25,1.00109E+12,FICs,10007,1720.56,1468,PN,2024,1
2024,4,30,1.008E+11,FICs,1019,722587062.3,1467,PY,2024,4
2024,3,14,10032184607,Renta Variable,None,4695300,1468,PN,2024,3
2024,1,3,10079142847,Renta Variable,1004,3499530,1468,PF,2024,1
2024,3,12,10026419826,Renta Variable,1005,90535,1466,PN,2024,3
2024,1,30,1.008E+11,FICs,1019,425185135.3,1467,PY,2024,1
2024,1,30,1.00114E+12,Renta Variable,1004,2395000,1466,PN,2024,1
2024,4,2,10026419826,Renta Variable,1005,90535,1466,PN,2024,4
2024,4,1,1.009E+11,FICs,10007,370709658.7,1467,PF,2024,4
2024,5,10,10032184607,Renta Variable,1003,7174000,1468,PN,2024,5
2024,2,20,1.008E+11,FICs,1019,230727038.4,1467,PY,2024,2
2024,1,30,10079142847,Renta Variable,1014,3578800,1468,PF,2024,1
2023,12,11,1.00902E+11,FICs,1019,1024025968,1467,PF,2023,12
2024,3,29,10032184607,Renta Variable,1014,7233600,1468,PN,2024,3
2024,2,2,10020203023,Renta Fija,1001,670238000,1468,PR,2024,2
2024,3,22,10079142847,Renta Variable,1017,2873700,1468,PF,2024,3
2023,11,28,10079142847,Renta Variable,1014,3217700,1468,PF,2023,11
2023,12,5,10071747544,FICs,10007,600723.31,1469,PN,2023,12
2024,3,6,1.0089E+11,FICs,1008,22290323.35,1468,PR,2024,3
2024,2,5,1.008E+11,FICs,1019,425865192.6,1467,PY,2024,2
2024,1,22,10038643094,FICs,10007,284160.43,1466,PN,2024,1
2024,4,24,1.0083E+11,Renta Variable,1005,158800,1466,PY,2024,4
2023,11,27,10032184607,Renta Variable,1011,6655460,1468,PN,2023,11
2024,3,21,1.00109E+12,FICs,10007,1750.2,1468,PN,2024,3
2024,2,19,1004870235,Renta Variable,1004,7629550,1469,PN,2024,2
2024,3,4,1.00901E+11,FICs,1019,1058355698,1467,EG,2024,3
2024,1,8,1.00105E+12,Renta Variable,1004,2445000,1466,PN,2024,1
2024,3,22,1.00114E+12,Renta Variable,1004,2125000,1466,PN,2024,3
2023,11,29,1.00902E+11,FICs,1019,1020306912,1467,PF,2023,11
2024,1,5,10020203023,FICs,1020,63456303.95,1468,PR,2024,1
2024,1,25,1.0089E+11,FICs,1008,22019555.22,1468,PR,2024,1
2024,5,14,1.008E+11,FICs,1019,534828278.4,1467,PY,2024,5
2024,2,29,10079142847,Renta Variable,1004,3417800,1468,PF,2024,2
2024,3,1,10038643094,FICs,10007,287442.44,1466,PN,2024,3
2024,3,29,10039616197,Renta Variable,1004,2075000,1466,PN,2024,3
2024,3,15,1.009E+11,FICs,10007,369168257.2,1467,PF,2024,3
2024,5,2,10032184607,FICs,1019,78621.43,1468,PN,2024,5
2024,4,10,10079142847,Renta Variable,1017,3174400,1468,PF,2024,4
2024,2,23,10039616197,Renta Variable,1012,14500800,1466,PN,2024,2
2024,3,21,10020203023,Renta Fija,1000,365174700,1468,PR,2024,3
2024,2,8,1.00902E+11,FICs,1019,1044366803,1467,PF,2024,2
2023,11,23,10020203023,Renta Fija,1001,654810500,1468,PR,2023,11
2024,1,22,10020203023,Renta Fija,1001,668972000,1468,PR,2024,1
2024,5,9,10039538018,FICs,10007,340333.37,1468,PN,2024,5
2024,2,6,10039616197,Renta Variable,1012,14382080,1466,PN,2024,2
2024,2,19,10036346714,Renta Variable,1004,1152500,1466,PN,2024,2
2024,2,14,1.009E+11,FICs,1019,21926080.05,1467,PF,2024,2
2024,4,5,10042890695,FICs,10007,30464661.96,None,PN,2024,4
2024,3,19,10079142847,Renta Variable,1004,3120600,1468,PF,2024,3
2024,3,29,1.00101E+12,FICs,10007,30812010.47,1468,PN,2024,3
2024,4,24,1.00109E+12,FICs,10007,1760.29,1468,PN,2024,4
2024,3,19,10020203023,FICs,1008,156461450.2,1468,PR,2024,3
2024,3,22,10079142847,Renta Variable,1004,3157750,1468,PF,2024,3
2024,3,12,1.009E+11,FICs,10007,368824619,1467,PF,2024,3
2024,3,21,10036346714,Renta Variable,1004,1062500,1466,PN,2024,3
2024,4,5,10014876058,Renta Variable,1012,9093320,1466,PN,2024,4
2024,2,21,1.00902E+11,FICs,1019,1048957350,1467,PF,2024,2
2024,3,26,10039616197,Renta Variable,1005,90535,1466,PN,2024,3
2024,1,31,1.00105E+12,Renta Variable,1004,2390000,1466,PN,2024,1
2024,4,30,10026419826,Renta Variable,1005,95300,1466,PN,2024,4
2024,4,17,10042890695,FICs,10007,30488328.97,None,PN,2024,4
2024,4,3,1.00101E+12,FICs,10007,30842000.43,1468,PN,2024,4
2024,3,29,10032184607,Renta Variable,1011,9025560,1468,PN,2024,3
2024,3,19,10036346714,Renta Variable,1004,1050000,1466,PN,2024,3
2024,4,23,10038643094,Renta Variable,1005,95300,1466,PN,2024,4
2024,5,15,10071747544,FICs,10007,274649.36,1469,PN,2024,5
2024,1,19,10079142847,Renta Variable,1017,2604000,1468,PF,2024,1
2024,4,3,10032184607,Renta Variable,1014,7304000,1468,PN,2024,4
2023,12,15,10039616197,Renta Variable,1012,12770880,1466,PN,2023,12
2023,12,6,10066848163,FICs,10007,2874395.3,1466,PN,2023,12
2024,3,29,10032184607,Renta Variable,None,4384500,1468,PN,2024,3
2024,4,11,10032184607,Renta Variable,1015,7460000,1468,PN,2024,4
2024,3,28,10020203023,FICs,1019,140762512.3,1468,PR,2024,3
2023,12,5,10039616197,Renta Variable,1004,2545000,1466,PN,2023,12
2024,5,3,1.009E+11,FICs,1019,22380623.29,1467,PF,2024,5
2023,11,24,10041560001,Renta Variable,1004,1250000,1466,PN,2023,11
2024,4,10,1.00103E+12,Renta Variable,1004,1145000,1468,PN,2024,4
2024,3,29,10038643094,Renta Variable,1005,90535,1466,PN,2024,3
2024,1,18,10039616197,Renta Variable,1012,14755200,1466,PN,2024,1
2024,1,23,10014876058,Renta Variable,1012,7871000,1466,PN,2024,1
2023,12,8,1.0083E+11,Renta Variable,1005,124658,1466,PY,2023,12
2023,11,27,10020203023,Renta Fija,1001,655902000,1468,PR,2023,11
2024,2,15,10039616197,Renta Variable,1004,2275000,1466,PN,2024,2
2023,12,15,1004870235,Renta Variable,1004,8457050,1469,PN,2023,12
2024,2,26,10026419826,Renta Variable,1005,101018,1466,PN,2024,2
2023,12,5,10032184607,Renta Variable,1014,6199600,1468,PN,2023,12
2024,4,11,1.00101E+12,FICs,10007,30876218.91,1468,PN,2024,4
2024,5,15,1.00101E+12,FICs,10007,36227501.89,1468,PN,2024,5
2024,5,2,10066848163,FICs,10007,8980777.13,1466,PN,2024,5
2024,2,22,10020203023,FICs,None,410343233.8,1468,PR,2024,2
2023,12,11,10038643094,FICs,1018,82703080.69,1466,PN,2023,12
2023,11,28,10039616197,Renta Variable,1004,2520000,1466,PN,2023,11
2024,2,2,10020203023,FICs,1019,118715638.2,1468,PR,2024,2
2024,4,10,1.00114E+12,Renta Variable,1004,2290000,1466,PN,2024,4
2024,1,3,10039616197,Renta Variable,1012,13839360,1466,PN,2024,1
2024,2,7,10032184607,Renta Variable,1022,4560276.12,1468,PN,2024,2
2024,4,24,10039616197,Renta Variable,1005,95300,1466,PN,2024,4
2024,2,6,10032184607,FICs,1019,76832.68,1468,PN,2024,2
2023,12,7,10079142847,Renta Variable,1017,1875500,1468,PF,2023,12
2023,11,29,1.00109E+12,FICs,10007,1680.92,1468,PN,2023,11
2024,4,3,1.0089E+11,FICs,1008,22422714.23,1468,PR,2024,4
2024,4,26,1.0089E+11,FICs,1019,148798999.6,1468,PR,2024,4
2024,2,5,10079142847,Renta Variable,1004,3447520,1468,PF,2024,2
2024,3,15,10079142847,Renta Variable,1004,3150320,1468,PF,2024,3
2024,3,26,1.009E+11,FICs,10007,370246778.7,1467,PF,2024,3
2023,12,21,10038643094,Renta Variable,1005,82911,1466,PN,2023,12
2024,4,11,10020203023,FICs,1008,156373883.7,1468,PR,2024,4
2023,12,21,10041560001,Renta Variable,1004,1167500,1466,PN,2023,12
2024,1,16,10039553126,FICs,1018,640414.81,1466,PN,2024,1
2024,4,15,10039616197,Renta Variable,1012,16112000,1466,PN,2024,4
2024,2,1,1004870235,Renta Variable,1004,7728850,1469,PN,2024,2
2024,3,21,1.00114E+12,FICs,10007,10433.3,1468,PN,2024,3
2023,12,6,1004870235,Renta Variable,1004,8324650,1469,PN,2023,12
2024,1,31,10036346714,Renta Variable,1004,1195000,1466,PN,2024,1
2024,4,8,1.0089E+11,FICs,1019,148268848.5,1468,PR,2024,4
2024,5,14,10066848163,FICs,10007,5836709.23,1466,PN,2024,5
2024,3,19,1.00114E+12,FICs,10007,10424.95,1468,PN,2024,3
2023,11,23,1.009E+11,FICs,10007,690893509.9,1467,PF,2023,11
2023,12,14,1.00114E+12,FICs,10007,10074.75,1468,PN,2023,12
2024,2,7,10020203023,FICs,None,410340439.2,1468,PR,2024,2
2024,4,24,10079142847,Renta Variable,1004,3380650,1468,PF,2024,4
2024,1,17,10039553126,FICs,1018,640636.76,1466,PN,2024,1
2024,2,23,1.0089E+11,FICs,1019,146504829.4,1468,PR,2024,2
2024,4,30,10032184607,Renta Variable,1016,6415920,1468,PN,2024,4
2024,5,6,10020203023,Renta Fija,1000,368959800,1468,PR,2024,5
2024,4,15,1.00114E+12,FICs,10007,10471.95,1468,PN,2024,4
2024,2,26,1.0089E+11,FICs,1019,146504829.4,1468,PR,2024,2
2024,2,29,10020203023,FICs,1008,155653865.9,1468,PR,2024,2
2024,3,11,10020203023,FICs,1019,137475225,1468,PR,2024,3
2024,1,19,10079142847,Renta Variable,1004,3417800,1468,PF,2024,1
2024,2,22,10038643094,Renta Variable,1005,101018,1466,PN,2024,2
2024,4,5,10066848163,FICs,10007,4196029.89,1466,PN,2024,4
2024,3,26,1.00103E+12,Renta Variable,1004,1057500,1468,PN,2024,3
2024,3,13,10020203023,Renta Fija,1001,665484000,1468,PR,2024,3
2024,2,5,10014876058,Renta Variable,1012,7852480,1466,PN,2024,2
2024,1,18,10021382511,Renta Variable,1004,2315000,1466,PN,2024,1
2024,4,12,10032184607,Renta Variable,1022,3287434.68,1468,PN,2024,4
2024,4,17,1004870235,Renta Variable,1004,7414400,1469,PN,2024,4
2024,1,24,10079414250,Renta Variable,1004,1147500,1466,PN,2024,1
2024,4,1,10039616197,Renta Variable,1012,16773440,1466,PN,2024,4
2024,3,29,10032184607,Renta Variable,1002,11805000,1468,PN,2024,3
2024,3,18,1.00114E+12,FICs,10007,10424.95,1468,PN,2024,3
2024,3,15,1.00902E+11,FICs,1019,1056031218,1467,PF,2024,3
2024,3,29,10020203023,FICs,None,395069896,1468,PR,2024,3
2024,2,5,1004870235,Renta Variable,1004,7679200,1469,PN,2024,2
2024,4,3,1.00103E+12,Renta Variable,1004,1095000,1468,PN,2024,4
2024,1,5,10039616197,Renta Variable,1005,90535,1466,PN,2024,1
2024,3,21,1.00901E+11,FICs,1019,1063936582,1467,EG,2024,3
2024,2,29,10036346714,Renta Variable,1004,1150000,1466,PN,2024,2
2024,4,5,1.00103E+12,Renta Variable,1004,1160000,1468,PN,2024,4
2024,3,19,1.009E+11,FICs,1019,22151446.37,1467,PF,2024,3
2024,2,29,10020203023,FICs,1020,64619072.36,1468,PR,2024,2
2024,4,9,10041560001,Renta Variable,1004,1145000,1466,PN,2024,4
2024,4,22,10032184607,Renta Variable,1014,7000400,1468,PN,2024,4
2023,12,4,10020203023,Renta Fija,1001,657529000,1468,PR,2023,12
2024,2,9,10020203023,Renta Fija,1000,365890400,1468,PR,2024,2
2024,4,10,1.00902E+11,FICs,1019,1062178995,1467,PF,2024,4
2024,3,26,1.009E+11,FICs,1019,22193201.67,1467,PF,2024,3
2024,5,6,10020203023,Renta Fija,1001,667855000,1468,PR,2024,5
2024,2,13,10039553126,FICs,1018,644940.41,1466,PN,2024,2
2024,1,18,10026419826,Renta Variable,1005,102924,1466,PN,2024,1
2023,12,19,1.009E+11,FICs,1019,21531698.67,1467,PF,2023,12
2024,4,3,1.009E+11,FICs,10007,370823612.5,1467,PF,2024,4
2024,4,2,10098522488,Renta Variable,1004,3285000,1466,PN,2024,4
2024,1,30,10038643094,Renta Variable,1005,102924,1466,PN,2024,1
2024,4,30,10039538018,FICs,10007,339327.77,1468,PN,2024,4
2024,3,1,10032184607,Renta Variable,1022,3941860.56,1468,PN,2024,3
2024,4,29,10032184607,Renta Variable,1022,3287434.68,1468,PN,2024,4
2024,4,1,10039616197,Renta Variable,1005,90535,1466,PN,2024,4
2023,12,1,10039616197,Renta Variable,1005,74810.5,1466,PN,2023,12
2024,2,29,10039538018,FICs,10007,334614.62,1468,PN,2024,2
2024,4,18,10032184607,Renta Variable,1011,9206400,1468,PN,2024,4
2024,1,2,1.009E+11,FICs,10007,949329990.4,1467,PF,2024,1
2024,2,29,10032184607,Renta Variable,1014,7101600,1468,PN,2024,2
2023,12,20,1004870235,Renta Variable,1004,7844700,1469,PN,2023,12
2024,1,3,10020203023,FICs,10007,11915914.94,1468,PR,2024,1
2024,4,12,1.00114E+12,Renta Variable,1004,2245000,1466,PN,2024,4
2024,4,18,10039616197,Renta Variable,1005,95300,1466,PN,2024,4
2024,5,9,1.00114E+12,FICs,10007,10543.18,1468,PN,2024,5
2023,11,27,1.00103E+12,Renta Variable,1004,1287500,1468,PN,2023,11
2024,2,28,10039616197,Renta Variable,1004,2360000,1466,PN,2024,2
2024,3,12,10066848163,FICs,10007,3066224.45,1466,PN,2024,3
2024,5,1,10032184607,Renta Variable,None,4523250,1468,PN,2024,5
2024,4,18,10014876058,Renta Variable,1012,8519200,1466,PN,2024,4
2023,12,7,10039616197,Renta Variable,1004,2455000,1466,PN,2023,12
2023,11,24,1.00902E+11,FICs,1019,1018823092,1467,PF,2023,11
2023,12,15,10039538018,FICs,10007,325584.87,1468,PN,2023,12
2023,12,12,10020203023,FICs,None,488270207.8,1468,PR,2023,12
2024,4,15,10071747544,FICs,10007,372031.82,1469,PN,2024,4
2024,5,15,10039616197,Renta Variable,1004,2320000,1466,PN,2024,5
2024,3,15,10020203023,FICs,10007,146624567,1468,PR,2024,3
2023,12,13,10032184607,FICs,1019,75455.75,1468,PN,2023,12
2024,1,3,1004870235,Renta Variable,1004,7795050,1469,PN,2024,1
2024,5,14,10032184607,Renta Variable,1011,9665200,1468,PN,2024,5
2024,3,11,10014876058,Renta Variable,1012,8426600,1466,PN,2024,3
2023,12,12,10039616197,Renta Variable,1005,74810.5,1466,PN,2023,12
2024,3,28,10039616197,Renta Variable,1004,2075000,1466,PN,2024,3
2024,1,2,10020203023,FICs,10007,11907021.15,1468,PR,2024,1
2023,12,4,10066848163,FICs,10007,5457008.1,1466,PN,2023,12
2024,5,1,10032184607,Renta Variable,1016,6415920,1468,PN,2024,5
2023,12,12,10098522488,Renta Variable,1004,3765000,1466,PN,2023,12
2024,4,16,10020203023,Renta Fija,1001,663284000,1468,PR,2024,4
2024,4,8,10038643094,Renta Variable,1005,90535,1466,PN,2024,4
2024,2,22,1.00901E+11,FICs,1019,1055261864,1467,EG,2024,2
2023,11,23,10041560001,Renta Variable,1004,1257500,1466,PN,2023,11
2023,11,30,10020203023,FICs,1008,100128342.8,1468,PR,2023,11
2024,1,31,10032184607,Renta Variable,None,4406700,1468,PN,2024,1
2024,3,8,10079142847,Renta Variable,1004,3105740,1468,PF,2024,3
2024,1,8,10020203023,FICs,None,473578845.6,1468,PR,2024,1
2024,3,14,10066848163,FICs,10007,3068423.6,1466,PN,2024,3
2024,2,21,10038643094,FICs,10007,286767.75,1466,PN,2024,2
2023,12,12,1.008E+11,FICs,1019,318465942.4,1467,PY,2023,12
2024,3,7,10020203023,FICs,None,396031135.4,1468,PR,2024,3
2024,4,15,1.009E+11,FICs,1019,22273986.37,1467,PF,2024,4
2024,4,26,10032184607,Renta Variable,None,4495500,1468,PN,2024,4
2023,12,13,1.009E+11,FICs,10007,394007852.1,1467,PF,2023,12
2024,1,25,10039616197,Renta Variable,1005,102924,1466,PN,2024,1
2024,2,2,10032184607,Renta Variable,1017,6520000,1468,PN,2024,2
2024,4,4,10032184607,Renta Variable,1011,9261200,1468,PN,2024,4
2024,3,18,10042890695,FICs,10007,30345278.76,None,PN,2024,3
2024,4,29,1.0089E+11,FICs,1019,148927712.2,1468,PR,2024,4
2024,3,28,1.008E+11,FICs,1019,318746714.5,1467,PY,2024,3
2023,12,20,10079142847,Renta Variable,1014,3318900,1468,PF,2023,12
2024,4,16,10066848163,FICs,10007,3748690.7,1466,PN,2024,4
2024,2,28,10020203023,Renta Fija,1001,662038000,1468,PR,2024,2
2024,2,13,1.00105E+12,Renta Variable,1004,2310000,1466,PN,2024,2
2024,2,12,10036346714,Renta Variable,1004,1157500,1466,PN,2024,2
2023,12,19,1.008E+11,FICs,1019,379511458.7,1467,PY,2023,12
2024,3,22,10021382511,Renta Variable,1004,2125000,1466,PN,2024,3
2024,2,7,1.009E+11,FICs,10007,1009267066,1467,PF,2024,2
2023,12,11,1.009E+11,FICs,1019,21455553.96,1467,PF,2023,12
2024,4,3,10032184607,Renta Variable,1002,11850000,1468,PN,2024,4
2024,3,13,10032184607,Renta Variable,1014,7018000,1468,PN,2024,3
2024,4,23,10079414250,Renta Variable,1004,1130000,1466,PN,2024,4
2024,2,5,10032184607,Renta Variable,1015,5650000,1468,PN,2024,2
2024,4,19,10032184607,Renta Variable,1002,11985000,1468,PN,2024,4
2024,2,9,1.00109E+12,FICs,10007,1727.35,1468,PN,2024,2
2024,5,9,10039616197,Renta Variable,1004,2280000,1466,PN,2024,5
2023,12,21,10071747544,FICs,10007,606046.28,1469,PN,2023,12
2024,3,6,1.00103E+12,Renta Variable,1004,1060000,1468,PN,2024,3
