ingestion_year,ingestion_month,ingestion_day,id_sistema_cliente,simbol,cusip,isin,nombre_activo,cantidad,valor_mercado,fecha_vencimiento,tasa_cupon
2024,3,1,10026419826,nan,N144RLH40,XS2436023944,BNP PARIBAS ISSUANCE BV LKD NDX INDU SPX ISIN#XS2436023944 0.000% 04/01/24 REG DTD 09/30/22 ,50000,52860,4/01/2024,0
2024,3,1,10026419826,BNTM5022912,P15383CD5,USP15383CD50,BANISTMO SA REG S BOND ISIN#USP15383CD50 4.250% 07/31/27 B/E DTD 07/31/20 CLB ,200000,183118,07/31/2027,4.25
2024,3,1,10026419826,nan,U1738W7K3,XS2565512410,CITIFIRST AUTOCALL NTS LKD TO DJI NDX & SPX ISIN#XS2565512410 0.000% 06/09/26 REG DTD 06/09/23,50000,50505,6/09/2026,0
2024,3,1,10026419826,nan,ZN7175674,CH1234256803,UBS AG LONDON LKD TO INDU SPX & NDX ISIN#CH1234256803 11.200% 06/06/24 REG DTD 12/07/22 ,100000,100550,6/06/2024,11.2
2024,3,1,10026419826,nan,PER902SD3,CH1234256894,UBS AG LKD TO INDU SPX NDX ISIN#CH1234256894 11.200% 06/06/24 REG DTD 12/07/22 ,100000,112180,6/06/2024,11.2
2024,3,1,10026419826,nan,ZG4855265,CH1308762611,UBS AG LONDON LNKD TO SPX NDX INDU ISIN#CH1308762611 0.000% 06/06/25 REG DTD 12/07/23 ,73000,75489.3,6/06/2025,0
2024,3,1,10026419826,nan,N144RLH73,XS2436024322,BNP PARIBAS BV TWIN WIN CERTIFICATE LKD TO INDU SPX NDX ISIN#XS2436024322 0.000% 04/01/24 REG DTD 09/30/22,50000,58665,4/01/2024,0
2024,3,1,10026419826,nan,L1049H415,LU0072462426,BGF GLOBAL ALLOCATION FUND CLASS A2 (USD)  ,632.06,45773.79,1/01/1900,0
2024,3,1,10026419826,nan,L1049H191,LU0278466700,BGF FIXED INCOME GLOBAL OPPORTUNITIES FUND CLASS A2 (USD)  ,5649.07,84340.62,1/01/1900,0
2024,3,1,10026419826,nan,PER902SD3,CH1234256894,UBS AG LKD TO INDU SPX NDX ISIN#CH1234256894 11.200% 06/06/24 REG DTD 12/07/22 ,100000,104250,6/06/2024,11.2
2024,3,1,10026419826,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,1280.01,1/01/1900,0
2024,3,1,10026419826,XLF,81369Y605,US81369Y6059,SELECT SECTOR SPDR TR FINANCIAL    ,470,17911.7,1/01/1900,0
2024,3,1,10026419826,nan,U1738W7K3,XS2565512410,CITIFIRST AUTOCALL NTS LKD TO DJI NDX & SPX ISIN#XS2565512410 0.000% 06/09/26 REG DTD 06/09/23,50000,50180,6/09/2026,0
2024,3,1,10026419826,XLF,81369Y605,US81369Y6059,SELECT SECTOR SPDR TR FINANCIAL    ,470,17516.9,1/01/1900,0
2024,3,1,10026419826,AVAL4362366,P09252AK6,USP09252AK62,BANCO DE BOGOTA SA REG S BOND ISIN#USP09252AK62 6.250% 05/12/26 B/E DTD 05/12/16 ,200000,196830,5/12/2026,6.25
2024,3,1,10026419826,ISVFF,G4R54M607,IE00B43HR379,ISHARES V PLC - ISHARES S&P 500 HEALTH CARE SECTOR UCITS ETF ACCUM PTG ISIN#IE00B43HR379 ,1500,15516,1/01/1900,0
2024,3,1,10026419826,BNTM5022912,P15383CD5,USP15383CD50,BANISTMO S A SR NT REG S ISIN#USP15383CD50 4.250% 07/31/27 B/E DTD 07/31/20 CLB ,200000,184100,07/31/2027,4.25
2024,3,1,10026419826,nan,L1049H191,LU0278466700,BGF FIXED INCOME GLOBAL OPPORTUNITIES FUND CLASS A2 (USD)  ,5649.07,87447.6,1/01/1900,0
2024,3,1,10026419826,nan,L5447Q166,LU0426412945,NINETY ONE GSF GLOBAL FRANCHISE FUND CLASS A (ACC)(USD)  ,846.209,64481.13,1/01/1900,0
2024,3,1,10026419826,nan,N144RLH40,XS2436023944,BNP PARIBAS ISSUANCE BV LKD NDX INDU SPX ISIN#XS2436023944 0.000% 04/01/24 REG DTD 09/30/22 ,50000,54560,4/01/2024,0
2024,3,1,10026419826,nan,P15383EG6,XS2737008388,BANISTMO S A MEDIUM TERM NOTES ISIN#XS2737008388 6.250% 06/19/25 REG DTD 12/19/23 ,213000,213293.48,06/19/2025,6.25
2024,3,1,10026419826,nan,P139233K4,XS2564812191,BANCOLOMBIA PANAMA SA ISIN#XS2564812191 5.400% 12/07/23 REG DTD 12/07/22 ,200000,199167.4,12/07/2023,5.4
2024,3,1,10026419826,nan,N144SAH68,XS2506535900,BNP PARIBAS ISSUANCE B V LKD TO DJ INDUSTR AVERAGE NASDAQ 100 S&P 500 0.000% 12/09/24 REG DTD 06/09/23,50000,52595,12/09/2024,0
2024,3,1,10026419826,nan,ZG4855265,CH1308762611,UBS AG LONDON LNKD TO SPX NDX INDU ISIN#CH1308762611 0.000% 06/06/25 REG DTD 12/07/23 ,73000,74058.5,6/06/2025,0
2024,3,1,10026419826,nan,ZN7175674,CH1234256803,UBS AG LONDON LKD TO INDU SPX & NDX ISIN#CH1234256803 11.200% 06/06/24 REG DTD 12/07/22 ,100000,101380,6/06/2024,11.2
2024,3,1,10026419826,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,1279.19,1/01/1900,0
2024,3,1,10026419826,nan,PER902SD3,CH1234256894,UBS AG LKD TO INDU SPX NDX ISIN#CH1234256894 11.200% 06/06/24 REG DTD 12/07/22 ,100000,109930,6/06/2024,11.2
2024,3,1,10026419826,nan,ZN7175674,CH1234256803,UBS AG LONDON LKD TO INDU SPX & NDX ISIN#CH1234256803 11.200% 06/06/24 REG DTD 12/07/22 ,100000,101550,6/06/2024,11.2
2024,3,1,10026419826,BNTM5022912,P15383CD5,USP15383CD50,BANISTMO SA REG S BOND ISIN#USP15383CD50 4.250% 07/31/27 B/E DTD 07/31/20 CLB ,200000,186418,07/31/2027,4.25
2024,3,1,10026419826,ISVIF,G4955H482,IE00B3VWN518,ISHARES VII PLC - ISHARES USD TREASURY BOND 7-10YR UCITS ETF USD (ACC) ACCUM ISIN#IE00B3VWN518 ,2027,286737.8,1/01/1900,0
2024,3,1,10026419826,ISVFF,G4R54M607,IE00B43HR379,ISHARES V PLC - ISHARES S&P 500 HEALTH CARE SECTOR UCITS ETF ACCUM PTG ISIN#IE00B43HR379 ,1500,16372.5,1/01/1900,0
2024,3,1,10026419826,nan,N144RLH73,XS2436024322,BNP PARIBAS BV TWIN WIN CERTIFICATE LKD TO INDU SPX NDX ISIN#XS2436024322 0.000% 04/01/24 REG DTD 09/30/22,50000,58555,4/01/2024,0
2024,3,1,10026419826,nan,L1049H415,LU0072462426,BGF GLOBAL ALLOCATION FUND CLASS A2 (USD)  ,632.06,45040.6,1/01/1900,0
2024,3,1,10026419826,nan,ZG4855265,CH1308762611,UBS AG LONDON LNKD TO SPX NDX INDU ISIN#CH1308762611 0.000% 06/06/25 REG DTD 12/07/23 ,73000,75182.7,6/06/2025,0
2024,3,1,10026419826,nan,N144SAH68,XS2506535900,BNP PARIBAS ISSUANCE B V LKD TO DJ INDUSTR AVERAGE NASDAQ 100 S&P 500 0.000% 12/09/24 REG DTD 06/09/23,50000,52570,12/09/2024,0
2024,3,1,10026419826,nan,L1049H415,LU0072462426,BGF GLOBAL ALLOCATION FUND CLASS A2 (USD)  ,632.06,46020.29,1/01/1900,0
2024,3,1,10026419826,nan,N144RLH40,XS2436023944,BNP PARIBAS ISSUANCE BV LKD NDX INDU SPX ISIN#XS2436023944 0.000% 04/01/24 REG DTD 09/30/22 ,50000,54145,4/01/2024,0
2024,3,1,10026419826,BNTM5022912,P15383CD5,USP15383CD50,BANISTMO SA REG S BOND ISIN#USP15383CD50 4.250% 07/31/27 B/E DTD 07/31/20 CLB ,200000,181014,07/31/2027,4.25
2024,3,1,10026419826,nan,N144RLH73,XS2436024322,BNP PARIBAS BV TWIN WIN CERTIFICATE LKD TO INDU SPX NDX ISIN#XS2436024322 0.000% 04/01/24 REG DTD 09/30/22,50000,55515,4/01/2024,0
2024,3,1,10026419826,nan,L1049H415,LU0072462426,BGF GLOBAL ALLOCATION FUND CLASS A2 (USD)  ,632.06,44206.28,1/01/1900,0
2024,3,1,10026419826,nan,N144RLH40,XS2436023944,BNP PARIBAS ISSUANCE BV LKD NDX INDU SPX ISIN#XS2436023944 0.000% 04/01/24 REG DTD 09/30/22 ,50000,52335,4/01/2024,0
2024,3,1,10026419826,nan,U1738W7K3,XS2565512410,CITIFIRST AUTOCALL NTS LKD TO DJI NDX & SPX ISIN#XS2565512410 0.000% 06/09/26 REG DTD 06/09/23,50000,48855,6/09/2026,0
2024,3,1,10026419826,nan,L1049H191,LU0278466700,BGF FIXED INCOME GLOBAL OPPORTUNITIES FUND CLASS A2 (USD)  ,5649.07,88125.49,1/01/1900,0
2024,3,1,10026419826,ISVIF,G4955H482,IE00B3VWN518,ISHARES VII PLC - ISHARES USD TREASURY BOND 7-10YR UCITS ETF USD (ACC) ACCUM ISIN#IE00B3VWN518 ,2027,292033.94,1/01/1900,0
2024,3,1,10026419826,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,271909.13,1/01/1900,0
2024,3,1,10026419826,XLF,81369Y605,US81369Y6059,SELECT SECTOR SPDR TR FINANCIAL    ,470,16464.1,1/01/1900,0
2024,3,1,10026419826,nan,U1738W7K3,XS2565512410,CITIFIRST AUTOCALL NTS LKD TO DJI NDX & SPX ISIN#XS2565512410 0.000% 06/09/26 REG DTD 06/09/23,50000,50090,6/09/2026,0
2024,3,1,10026419826,XLF,81369Y605,US81369Y6059,SELECT SECTOR SPDR TR FINANCIAL    ,470,17676.7,1/01/1900,0
2024,3,1,10026419826,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,1275.95,1/01/1900,0
2024,3,1,10026419826,ISVFF,G4R54M607,IE00B43HR379,ISHARES V PLC - ISHARES S&P 500 HEALTH CARE SECTOR UCITS ETF ACCUM PTG ISIN#IE00B43HR379 ,1500,15847.05,1/01/1900,0
2024,3,1,10026419826,nan,PER902SD3,CH1234256894,UBS AG LKD TO INDU SPX NDX ISIN#CH1234256894 11.200% 06/06/24 REG DTD 12/07/22 ,100000,111170,6/06/2024,11.2
2024,3,1,10026419826,nan,N144RLH73,XS2436024322,BNP PARIBAS BV TWIN WIN CERTIFICATE LKD TO INDU SPX NDX ISIN#XS2436024322 0.000% 04/01/24 REG DTD 09/30/22,50000,57950,4/01/2024,0
2024,3,1,10026419826,AVAL4362366,P09252AK6,USP09252AK62,BANCO DE BOGOTA SA REG S BOND ISIN#USP09252AK62 6.250% 05/12/26 B/E DTD 05/12/16 ,200000,197408,5/12/2026,6.25
2024,3,1,10026419826,nan,P15383EG6,XS2737008388,BANISTMO S A MEDIUM TERM NOTES ISIN#XS2737008388 6.250% 06/19/25 REG DTD 12/19/23 ,213000,213293.48,06/19/2025,6.25
2024,3,1,10026419826,nan,ZN7175674,CH1234256803,UBS AG LONDON LKD TO INDU SPX & NDX ISIN#CH1234256803 11.200% 06/06/24 REG DTD 12/07/22 ,100000,100640,6/06/2024,11.2
2024,3,1,10026419826,nan,N144SAH68,XS2506535900,BNP PARIBAS ISSUANCE B V LKD TO DJ INDUSTR AVERAGE NASDAQ 100 S&P 500 0.000% 12/09/24 REG DTD 06/09/23,50000,50930,12/09/2024,0
2024,3,1,10026419826,nan,ZN7175674,CH1234256803,UBS AG LONDON LKD TO INDU SPX & NDX ISIN#CH1234256803 11.200% 06/06/24 REG DTD 12/07/22 ,100000,100580,6/06/2024,11.2
2024,3,1,10026419826,nan,PER902SD3,CH1234256894,UBS AG LKD TO INDU SPX NDX ISIN#CH1234256894 11.200% 06/06/24 REG DTD 12/07/22 ,100000,110430,6/06/2024,11.2
2024,3,1,10026419826,nan,N144RLH73,XS2436024322,BNP PARIBAS BV TWIN WIN CERTIFICATE LKD TO INDU SPX NDX ISIN#XS2436024322 0.000% 04/01/24 REG DTD 09/30/22,50000,57835,4/01/2024,0
2024,3,1,10026419826,nan,N144RLH40,XS2436023944,BNP PARIBAS ISSUANCE BV LKD NDX INDU SPX ISIN#XS2436023944 0.000% 04/01/24 REG DTD 09/30/22 ,50000,54145,4/01/2024,0
2024,3,1,10026419826,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,1275.71,1/01/1900,0
2024,3,1,10026419826,AVAL4362366,P09252AK6,USP09252AK62,BANCO DE BOGOTA SA SUB NT REG S ISIN#USP09252AK62 6.250% 05/12/26 B/E DTD 05/12/16 ,200000,194400,5/12/2026,6.25
2024,3,1,10026419826,nan,N144SAH68,XS2506535900,BNP PARIBAS ISSUANCE B V LKD TO DJ INDUSTR AVERAGE NASDAQ 100 S&P 500 0.000% 12/09/24 REG DTD 06/09/23,50000,52510,12/09/2024,0
2024,3,1,10026419826,ISVFF,G4R54M607,IE00B43HR379,ISHARES V PLC - ISHARES S&P 500 HEALTH CARE SECTOR UCITS ETF ACCUM PTG ISIN#IE00B43HR379 ,1500,15930,1/01/1900,0
2024,3,1,10026419826,ISVIF,G4955H482,IE00B3VWN518,ISHARES VII PLC - ISHARES USD TREASURY BOND 7-10YR UCITS ETF USD (ACC) ACCUM ISIN#IE00B3VWN518 ,2027,291888,1/01/1900,0
2024,3,1,10026419826,XLF,81369Y605,US81369Y6059,SELECT SECTOR SPDR TR FINANCIAL    ,470,17549.8,1/01/1900,0
2024,3,1,10026419826,nan,U1738W7K3,XS2565512410,CITIFIRST AUTOCALL NTS LKD TO DJI NDX & SPX ISIN#XS2565512410 0.000% 06/09/26 REG DTD 06/09/23,50000,49995,6/09/2026,0
2024,3,1,10026419826,nan,ZN7175674,CH1234256803,UBS AG LONDON LKD TO INDU SPX & NDX ISIN#CH1234256803 11.200% 06/06/24 REG DTD 12/07/22 ,100000,101670,6/06/2024,11.2
2024,3,1,10026419826,nan,PER902SD3,CH1234256894,UBS AG LKD TO INDU SPX NDX ISIN#CH1234256894 11.200% 06/06/24 REG DTD 12/07/22 ,100000,104320,6/06/2024,11.2
2024,3,1,10026419826,nan,L1049H415,LU0072462426,BGF GLOBAL ALLOCATION FUND CLASS A2 (USD)  ,632.06,45849.63,1/01/1900,0
2024,3,1,10026419826,AVAL4362366,P09252AK6,USP09252AK62,BANCO DE BOGOTA SA REG S BOND ISIN#USP09252AK62 6.250% 05/12/26 B/E DTD 05/12/16 ,200000,196518,5/12/2026,6.25
2024,3,1,10026419826,nan,P15383EG6,XS2737008388,BANISTMO S A MEDIUM TERM NOTES ISIN#XS2737008388 6.250% 06/19/25 REG DTD 12/19/23 ,213000,213000,06/19/2025,6.25
2024,3,1,10026419826,nan,ZG4855265,CH1308762611,UBS AG LONDON LNKD TO SPX NDX INDU ISIN#CH1308762611 0.000% 06/06/25 REG DTD 12/07/23 ,73000,73000,6/06/2025,0
2024,3,1,10026419826,BNTM5022912,P15383CD5,USP15383CD50,BANISTMO S A SR NT REG S ISIN#USP15383CD50 4.250% 07/31/27 B/E DTD 07/31/20 CLB ,200000,184286,07/31/2027,4.25
2024,3,1,10026419826,BNTM5022912,P15383CD5,USP15383CD50,BANISTMO SA REG S BOND ISIN#USP15383CD50 4.250% 07/31/27 B/E DTD 07/31/20 CLB ,200000,181014,07/31/2027,4.25
2024,3,1,10026419826,nan,L1049H191,LU0278466700,BGF FIXED INCOME GLOBAL OPPORTUNITIES FUND CLASS A2 (USD)  ,5649.07,88012.51,1/01/1900,0
2024,3,1,10026419826,BNTM5022912,P15383CD5,USP15383CD50,BANISTMO SA REG S BOND ISIN#USP15383CD50 4.250% 07/31/27 B/E DTD 07/31/20 CLB ,200000,182000,07/31/2027,4.25
2024,3,1,10026419826,nan,N144RLH40,XS2436023944,BNP PARIBAS ISSUANCE BV LKD NDX INDU SPX ISIN#XS2436023944 0.000% 04/01/24 REG DTD 09/30/22 ,50000,52255,4/01/2024,0
2024,3,1,10026419826,ISVIF,G4955H482,IE00B3VWN518,ISHARES VII PLC - ISHARES USD TREASURY BOND 7-10YR UCITS ETF USD (ACC) ACCUM ISIN#IE00B3VWN518 ,2027,287974.88,1/01/1900,0
2024,3,1,10026419826,nan,N144RLH73,XS2436024322,BNP PARIBAS BV TWIN WIN CERTIFICATE LKD TO INDU SPX NDX ISIN#XS2436024322 0.000% 04/01/24 REG DTD 09/30/22,50000,55240,4/01/2024,0
2024,3,1,10026419826,nan,L1049H191,LU0278466700,BGF FIXED INCOME GLOBAL OPPORTUNITIES FUND CLASS A2 (USD)  ,5649.07,84510.09,1/01/1900,0
2024,3,1,10026419826,nan,L1049H191,LU0278466700,BGF FIXED INCOME GLOBAL OPPORTUNITIES FUND CLASS A2 (USD)  ,5649.07,87447.6,1/01/1900,0
2024,3,1,10026419826,ISVFF,G4R54M607,IE00B43HR379,ISHARES V PLC - ISHARES S&P 500 HEALTH CARE SECTOR UCITS ETF ACCUM PTG ISIN#IE00B43HR379 ,1500,16305.75,1/01/1900,0
2024,3,1,10026419826,nan,N144SAH68,XS2506535900,BNP PARIBAS ISSUANCE B V LKD TO DJ INDUSTR AVERAGE NASDAQ 100 S&P 500 0.000% 12/09/24 REG DTD 06/09/23,50000,52380,12/09/2024,0
2024,3,1,10026419826,AVAL4362366,P09252AK6,USP09252AK62,BANCO DE BOGOTA SA SUB NT REG S ISIN#USP09252AK62 6.250% 05/12/26 B/E DTD 05/12/16 ,200000,194950,5/12/2026,6.25
2024,3,1,10026419826,nan,PER902SD3,CH1234256894,UBS AG LKD TO INDU SPX NDX ISIN#CH1234256894 11.200% 06/06/24 REG DTD 12/07/22 ,100000,111230,6/06/2024,11.2
2024,3,1,10026419826,nan,ZN7175674,CH1234256803,UBS AG LONDON LKD TO INDU SPX & NDX ISIN#CH1234256803 11.200% 06/06/24 REG DTD 12/07/22 ,100000,100960,6/06/2024,11.2
2024,3,1,10026419826,nan,L1049H415,LU0072462426,BGF GLOBAL ALLOCATION FUND CLASS A2 (USD)  ,632.06,45306.06,1/01/1900,0
2024,3,1,10026419826,nan,L1049H415,LU0072462426,BGF GLOBAL ALLOCATION FUND CLASS A2 (USD)  ,632.06,43871.28,1/01/1900,0
2024,3,1,10026419826,nan,N144RLH73,XS2436024322,BNP PARIBAS BV TWIN WIN CERTIFICATE LKD TO INDU SPX NDX ISIN#XS2436024322 0.000% 04/01/24 REG DTD 09/30/22,50000,58340,4/01/2024,0
2024,3,1,10026419826,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,1277.72,1/01/1900,0
2024,3,1,10026419826,nan,P15383EG6,XS2737008388,BANISTMO S A MEDIUM TERM NOTES ISIN#XS2737008388 6.250% 06/19/25 REG DTD 12/19/23 ,213000,213293.48,06/19/2025,6.25
2024,3,1,10026419826,nan,N144RLH40,XS2436023944,BNP PARIBAS ISSUANCE BV LKD NDX INDU SPX ISIN#XS2436023944 0.000% 04/01/24 REG DTD 09/30/22 ,50000,54420,4/01/2024,0
2024,3,1,10026419826,nan,U1738W7K3,XS2565512410,CITIFIRST AUTOCALL NTS LKD TO DJI NDX & SPX ISIN#XS2565512410 0.000% 06/09/26 REG DTD 06/09/23,50000,50085,6/09/2026,0
2024,3,1,10026419826,AVAL4362366,P09252AK6,USP09252AK62,BANCO DE BOGOTA SA REG S BOND ISIN#USP09252AK62 6.250% 05/12/26 B/E DTD 05/12/16 ,200000,196460,5/12/2026,6.25
2024,3,1,10026419826,XLF,81369Y605,US81369Y6059,SELECT SECTOR SPDR TR FINANCIAL    ,470,17855.3,1/01/1900,0
2024,3,1,10026419826,nan,ZG4855265,CH1308762611,UBS AG LONDON LNKD TO SPX NDX INDU ISIN#CH1308762611 0.000% 06/06/25 REG DTD 12/07/23 ,73000,74620.6,6/06/2025,0
2024,3,1,10026419826,ISVFF,G4R54M607,IE00B43HR379,ISHARES V PLC - ISHARES S&P 500 HEALTH CARE SECTOR UCITS ETF ACCUM PTG ISIN#IE00B43HR379 ,1500,15571.5,1/01/1900,0
2024,3,1,10026419826,nan,L1049H415,LU0072462426,BGF GLOBAL ALLOCATION FUND CLASS A2 (USD)  ,632.06,46064.53,1/01/1900,0
2024,3,1,10026419826,XLF,81369Y605,US81369Y6059,SELECT SECTOR SPDR TR FINANCIAL    ,470,17672,1/01/1900,0
2024,3,1,10026419826,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,272115.34,1/01/1900,0
2024,3,1,10026419826,BNTM5022912,P15383CD5,USP15383CD50,BANISTMO SA REG S BOND ISIN#USP15383CD50 4.250% 07/31/27 B/E DTD 07/31/20 CLB ,200000,181014,07/31/2027,4.25
2024,3,1,10026419826,ISVIF,G4955H482,IE00B3VWN518,ISHARES VII PLC - ISHARES USD TREASURY BOND 7-10YR UCITS ETF USD (ACC) ACCUM ISIN#IE00B3VWN518 ,2027,291464.36,1/01/1900,0
2024,3,1,10026419826,nan,ZN7175674,CH1234256803,UBS AG LONDON LKD TO INDU SPX & NDX ISIN#CH1234256803 11.200% 06/06/24 REG DTD 12/07/22 ,100000,100670,6/06/2024,11.2
2024,3,1,10026419826,nan,U1738W7K3,XS2565512410,CITIFIRST AUTOCALL NTS LKD TO DJI NDX & SPX ISIN#XS2565512410 0.000% 06/09/26 REG DTD 06/09/23,50000,50115,6/09/2026,0
2024,3,1,10026419826,AVAL4362366,P09252AK6,USP09252AK62,BANCO DE BOGOTA SA REG S BOND ISIN#USP09252AK62 6.250% 05/12/26 B/E DTD 05/12/16 ,200000,197400,5/12/2026,6.25
2024,3,1,10026419826,nan,U1738W7K3,XS2565512410,CITIFIRST AUTOCALL NTS LKD TO DJI NDX & SPX ISIN#XS2565512410 0.000% 06/09/26 REG DTD 06/09/23,50000,48815,6/09/2026,0
2024,3,1,10026419826,ISVFF,G4R54M607,IE00B43HR379,ISHARES V PLC - ISHARES S&P 500 HEALTH CARE SECTOR UCITS ETF ACCUM PTG ISIN#IE00B43HR379 ,1500,15960,1/01/1900,0
2024,3,1,10026419826,nan,P15383EG6,XS2737008388,BANISTMO S A MEDIUM TERM NOTES ISIN#XS2737008388 6.250% 06/19/25 REG DTD 12/19/23 ,213000,213293.48,06/19/2025,6.25
2024,3,1,10026419826,nan,L5447Q166,LU0426412945,NINETY ONE GSF GLOBAL FRANCHISE FUND CLASS A (ACC)(USD)  ,846.209,64641.91,1/01/1900,0
2024,3,1,10026419826,nan,PER902SD3,CH1234256894,UBS AG LKD TO INDU SPX NDX ISIN#CH1234256894 11.200% 06/06/24 REG DTD 12/07/22 ,100000,111140,6/06/2024,11.2
2024,3,1,10026419826,nan,N144RLH40,XS2436023944,BNP PARIBAS ISSUANCE BV LKD NDX INDU SPX ISIN#XS2436023944 0.000% 04/01/24 REG DTD 09/30/22 ,50000,54300,4/01/2024,0
2024,3,1,10026419826,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,1276.58,1/01/1900,0
2024,3,1,10026419826,nan,N144RLH73,XS2436024322,BNP PARIBAS BV TWIN WIN CERTIFICATE LKD TO INDU SPX NDX ISIN#XS2436024322 0.000% 04/01/24 REG DTD 09/30/22,50000,58265,4/01/2024,0
2024,3,1,10026419826,XLF,81369Y605,US81369Y6059,SELECT SECTOR SPDR TR FINANCIAL    ,470,16487.6,1/01/1900,0
2024,3,1,10026419826,nan,N144SAH68,XS2506535900,BNP PARIBAS ISSUANCE B V LKD TO DJ INDUSTR AVERAGE NASDAQ 100 S&P 500 0.000% 12/09/24 REG DTD 06/09/23,50000,50350,12/09/2024,0
2024,3,1,10026419826,nan,N144SAH68,XS2506535900,BNP PARIBAS ISSUANCE B V LKD TO DJ INDUSTR AVERAGE NASDAQ 100 S&P 500 0.000% 12/09/24 REG DTD 06/09/23,50000,52860,12/09/2024,0
2024,3,1,10026419826,nan,P139233K4,XS2564812191,BANCOLOMBIA PANAMA SA ISIN#XS2564812191 5.400% 12/07/23 REG DTD 12/07/22 ,200000,199195.6,12/07/2023,5.4
2024,3,1,10026419826,nan,ZG4855265,CH1308762611,UBS AG LONDON LNKD TO SPX NDX INDU ISIN#CH1308762611 0.000% 06/06/25 REG DTD 12/07/23 ,73000,74992.9,6/06/2025,0
2024,3,1,10026419826,nan,L1049H191,LU0278466700,BGF FIXED INCOME GLOBAL OPPORTUNITIES FUND CLASS A2 (USD)  ,5649.07,88181.98,1/01/1900,0
2024,3,1,10026419826,nan,L1049H191,LU0278466700,BGF FIXED INCOME GLOBAL OPPORTUNITIES FUND CLASS A2 (USD)  ,5649.07,84453.6,1/01/1900,0
2024,3,1,10026419826,nan,L1049H415,LU0072462426,BGF GLOBAL ALLOCATION FUND CLASS A2 (USD)  ,632.06,41273.52,1/01/1900,0
2024,3,1,10026419826,nan,L1049H191,LU0278466700,BGF FIXED INCOME GLOBAL OPPORTUNITIES FUND CLASS A2 (USD)  ,5649.07,83323.78,1/01/1900,0
2024,3,1,10026419826,AVAL4362366,P09252AK6,USP09252AK62,BANCO DE BOGOTA SA REG S BOND ISIN#USP09252AK62 6.250% 05/12/26 B/E DTD 05/12/16 ,200000,189146,5/12/2026,6.25
2024,3,1,10026419826,nan,PER902SD3,CH1234256894,UBS AG LKD TO INDU SPX NDX ISIN#CH1234256894 11.200% 06/06/24 REG DTD 12/07/22 ,100000,101520,6/06/2024,11.2
2024,3,1,10026419826,nan,PER902SD3,CH1234256894,UBS AG LKD TO INDU SPX NDX ISIN#CH1234256894 11.200% 06/06/24 REG DTD 12/07/22 ,100000,104840,6/06/2024,11.2
2024,3,1,10026419826,ISVFF,G4R54M607,IE00B43HR379,ISHARES V PLC - ISHARES S&P 500 HEALTH CARE SECTOR UCITS ETF ACCUM PTG ISIN#IE00B43HR379 ,1500,14561.1,1/01/1900,0
2024,3,1,10026419826,XLF,81369Y605,US81369Y6059,SELECT SECTOR SPDR TR FINANCIAL    ,470,16722.6,1/01/1900,0
2024,3,1,10026419826,ISVIF,G4955H482,IE00B3VWN518,ISHARES VII PLC - ISHARES USD TREASURY BOND 7-10YR UCITS ETF USD (ACC) ACCUM ISIN#IE00B3VWN518 ,2027,268995.67,1/01/1900,0
2024,3,1,10026419826,AVAL4362366,P09252AK6,USP09252AK62,BANCO DE BOGOTA SA SUB NT REG S ISIN#USP09252AK62 6.250% 05/12/26 B/E DTD 05/12/16 ,200000,193776,5/12/2026,6.25
2024,3,1,10026419826,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,1675.3,1/01/1900,0
2024,3,1,10026419826,nan,P139233K4,XS2564812191,BANCOLOMBIA PANAMA SA ISIN#XS2564812191 5.400% 12/07/23 REG DTD 12/07/22 ,200000,199638.6,12/07/2023,5.4
2024,3,1,10026419826,nan,N144RLH40,XS2436023944,BNP PARIBAS ISSUANCE BV LKD NDX INDU SPX ISIN#XS2436023944 0.000% 04/01/24 REG DTD 09/30/22 ,50000,52240,4/01/2024,0
2024,3,1,10026419826,BNTM5022912,P15383CD5,USP15383CD50,BANISTMO SA REG S BOND ISIN#USP15383CD50 4.250% 07/31/27 B/E DTD 07/31/20 CLB ,200000,175000,07/31/2027,4.25
2024,3,1,10026419826,nan,L5447Q166,LU0426412945,NINETY ONE GSF GLOBAL FRANCHISE FUND CLASS A (ACC)(USD)  ,846.209,60368.55,1/01/1900,0
2024,3,1,10026419826,nan,N144RLH40,XS2436023944,BNP PARIBAS ISSUANCE BV LKD NDX INDU SPX ISIN#XS2436023944 0.000% 04/01/24 REG DTD 09/30/22 ,50000,53255,4/01/2024,0
